Wavelength / um,Transmission @ 40C,Transmission @ 65C,Transmission @ 80C
1553.5644312053048,0.9968000635866758,0.58448476993503,0.6850160246745012
1553.5559753268583,0.9890933893445414,0.5828709049316521,0.7064527722654261
1553.5475195404604,0.9772378830385083,0.5829106479273675,0.7293179729314498
1553.539063846109,0.9617871263227618,0.5845899640559464,0.7534406862408125
1553.5306082438028,0.9433847280083791,0.5879001456396984,0.7785915748874463
1553.5221527335405,0.9227150638464744,0.59283781680235,0.8044751173196992
1553.5136973153208,0.9004585053726096,0.5994041571083308,0.830724487116991
1553.5052419891415,0.8772556410700502,0.6076031950713081,0.8569007315600375
1553.4967867550015,0.8536826925291527,0.6174392123634986,0.8824979063414953
1553.4883316128994,0.8302380684265092,0.6289134593929017,0.9069555360602861
1553.4798765628339,0.8073382877960539,0.6420204405030154,0.9296791012932052
1553.4714216048028,0.7853206191413493,0.6567439575972447,0.9500682130435744
